url|name|price|rating|description|instruction|country
https://goldapple.ru//19000148364-mon-vetiver|ESSENTIAL PARFUMS PARIS Mon Vetiver|7569|3.7|"Рефил для пополняемого флакона парфюмерной воды ESSENTIAL PARFUMS PARIS ""MON VETIVER by Bruno Jovanovic"".  Парфюмер – Bruno Jovanovic. «Я представил себе парфюмерную композицию на основе нот ветивера и джина, отражающую современную элегантность. Это аромат с характером, выраженном в древесных нотах».    Mon Vetiver – это воплощение современной элегантности. Композиция, способная удивлять, создана на основе гаитянского ветивера. Неожиданная нота джина подчёркивает приятную свежесть мексиканского лайма и можжевельника. Лаванда и горечавка пробуждают интерес, который усиливают загадочные пачули из Индонезии и ноты кашмерана.   Создатели парфюмерной воды ESSENTIAL PARFUMS выбирают натуральные, экологически чистые материалы и стремятся снизить воздействие на окружающую среду. Компания гарантирует бережное отношение к местным экосистемам и улучшает жизнь фермерских общин Гаити, культивирующих ветивер.   Сделать парфюмерию более экологичной и безопасной для окружающей среды позволяет и формат рефила, благодаря которому основной флакон парфюмерной воды становится подходящим для многоразового использования.   Флакон рефила создан из алюминия, подходящего для переработки."|Откройте оригинальный пополняемый флакон парфюмерной воды и наполните его из рефила. Только для наружного применения.|"страна происхождения Франция  изготовитель: ESSENTIAL PARFUMS SAS"", адрес: 176 boulevard Saint-Germain 75006 Paris, Франция."
https://goldapple.ru//19000064490-patchouli-white-fresia-pear|OLINALAB'S Patchouli white fresia pear|1992|5|Patchouli White freesia Pearl-летний, теплый, прекрасный! Аромат для тех, кто тоскует по летним дням! Центром композиции является нота груши, что довольно интересно. Дополняют пирамидку ноты айвы, белой фрезии, шиповника, ревеня, пачули, белой амбры и мускуса.  Упаковка товара проходит редизайн. Внешний вид продукта может отличаться от фото.|Используйте свечу не менее одного часа. Максимальное время использования свечи - не более трех часов. При необходимости укоротите фильтр с помощью ножниц. Длина фитиля не должна превышать 1 см. Меры предосторожности: -не оставляйте свечу без присмотра в пределах доступа детей и домашних животных. Не ставьте ее на поверхность, которую можно легко повредить. -не задувайте свечу! Чтобы избежать попадания горелого фитиля в растопленный воск, затушите свечу, используя пламегаситель.|страна происхождения Россия
https://goldapple.ru//19000347136-pacific-rock-moss-2024|Goldfield & Banks Pacific Rock Moss 2024|23300|0|Свежий аромат, вдохновленный удивительной красотой Австралийских пляжей, по которым вы прогуливаетесь в разгар яркого летнего дня. Интенсивность и глубину аромату придает кедр, звучащий в огранке свежего морского бриза, который доносится со стороны лазурного моря в жаркий летний день.  Pacific Rock Moss вдохновлен прохладными морскими волнами, которые разбиваются о раскаленные на солнце скалы, и длинными летними днями, которые перетекают в теплые романтичные ночи.  В состав набора входит: Духи, 100 мл Духи, 10 мл.|Духи следует наносить в небольшом количестве, близко к коже (1-2 см), на тепловые точки: под коленями, область живота, запястья, сгибы локтей, район солнечного сплетения, точки за ушами, основание шеи со стороны спины, затылок.  Как правило на одну точку достаточно несколько капель.  Растирать духи не рекомендуется, так как это может нарушить правильный процесс раскрытия композиции.  Для повышения стойкости рекомендуем наносить на хорошо увлажненную кожу, комбинируя с кремом, молочком или маслом для тела.|страна происхождения Франция  изготовитель: A FRAGRANCE STATE OF MIND PTY LTD
https://goldapple.ru//19000015890-le-male-le-parfum|Jean Paul Gaultier le male le parfum|9460|0|Le Male Le Parfum уже не простой моряк, это капитан в черном с золотом кителе. Он неотразим и бесстрашен. Внимание! Внимание! Капитан на мостике!  Если классический Le Male – это история мужественности, то в Le Parfum к ней добавляется стиль и элегантность. Насыщенная ваниль великолепно подчеркивает красивую древесную композицию, элегантность которой придает великолепный ирис – один из лучших ароматов в этой парфюмерной вселенной.  Как и все ароматы бренда флакон упакован в жестяную банку, уже ставшую символом парфюмерии Jean Paul Gaultier.  Парфюмеры: Louise Turner, Quentin Bisch, Nathalie Gracia-Cetto Внешний вид товара может отличаться.|Инструкция отсутствует|"страна происхождения Франция  изготовитель:  ""Antonio Puig S.A"", Адрес: Plaza Europa 46, 08902 Barcelona, Spain, Испания."
https://goldapple.ru//19000220508-lionora|Mind Games LIONORA|28105|4.9|Коллекция soulmate воплощает силу и единство пешек, коллективную уверенность и стремление поддерживать друг друга. По характеру пешка — решительная, амбициозная и бесстрашная фигура.  Каждый аромат продуман, чтобы вы могли носить его самостоятельно или наслаивать с другими, создавая неповторимую композицию. Дизайн флаконов изящен, современен и сдержан — тонкие детали намекают на защитный слой брони. Разожгите страсть и откройте в себе лучшее с soulmate.  Lionora прославляет соблазнительное очарование грации, красоты и мудрости. Сочные ноты фруктов и цветов утопают в медовых, животных нотах османтуса, прежде чем раствориться в мягких и сливочных нотах сандалового дерева.  Композиция запечатляет страсть и романтику влюбленности, а также неоспоримую силу настоящей любви.|Распылите на кожу с расстояния 20-30 см.|страна происхождения США  изготовитель: «Park Fragrance LLC», мекенжай: 70 West 36th Street Suite 4B, New York, NY, 10018, АҚШ
https://goldapple.ru//19000330345-ostara-s-smile|BoomBloom ostara's smile|2600|3.3|Аромат Ostara's smile от BOOM BLOOM — свежий, тонкий, цветочный. В древнегерманских мифах Остара — богиня пробуждающейся природы, именно вдохновившись ею мы создали этот аромат. В композиции «Улыбка Остары» из коллекции «Простые радости» переплетаются яркие насыщенные ноты ландыша, лилии и розы. Свежесть звучанию придают эфирные масла лимона, цедры и листьев апельсина. Завершающими штрихами выступают контрастные оттенки сандала и озона.   Вслушайтесь в него — именно так звучит ольфакторный манифест весны!|Площадь ароматизации свечи весом 185 г — от 15 м². Для ароматизации большего пространства используйте несколько свечей. Не бойтесь экспериментировать и использовать разные ароматы одновременно.  Подрежьте фитиль свечи до 5 мм., зажгите оба фитиля и оставьте гореть на 1- 3 часа, пока расплавленный воск не достигнет стенок сосуда. Не жгите свечу дольше трех часов подряд. Подрезайте фитиль перед каждым использованием. Попробуйте эти простые правила, чтобы продлить срок службы свечи.|страна происхождения Россия  изготовитель: ИП Карлова А.В. ул Русановская, д.11, корп./ст.А, кв./оф.201, Санкт-Петербург, +7 921 583 73 73, hi@boombloom.ru
https://goldapple.ru//19000145080-tuberose-overdose|BANANA REPUBLIC TUBEROSE OVERDOSE|12175|4.6|Аромат Banana republic – парфюмерное посвящение китайской философии и её ключевым понятиям – инь и янь. Концепцию дуализма отражает смелый контраст между чистыми, изысканными, светлыми нотами цветов и глубоким, чувственным, тёмным древесным аккордом. Эти противоположности создают совершенную гармонию и дополняют друг друга, словно свет и тень.  Франжипани и тиаре делают звучание аромата более экзотичным, а ваниль придаёт лёгкую сладость.  Идеальный баланс древесных нот и нежной туберозы, украшенный свежестью зеленого яблока и черной смородины, мастерски подчеркивает женственные и мужественные грани композиции Tuberose overdose, которая подтверждает: противоположности взаимосвязаны.   Парфюмер – Christelle Laprade.|Только для наружного применения.|страна происхождения Франция  изготовитель: «Park Fragrance LLC», адрес: 70 West 36th Street Suite 4B, New York, NY, 10018, США
https://goldapple.ru//32110200005-moschino-toy2|Moschino TOY2|4312|0|Культовый аромат от Moschino в виде плюшевого мишки возвращается! Второй эксклюзивный запуск, на этот раз – в стеклянном флаконе. Искрящуюся бодрость мандарина и яблока сорта «Гренни Смит»  сопровождают нежные цветочные ноты магнолии, раскрывая свежий, игривый аромат. Чистая и утонченная нота лепестков жасмина усиливается бархатистым звучанием пиона и хрустящей свежестью белой смородины. Древесные ноты амбры и сандала добавляют невероятную чувственность, в то время как акцент кристаллического мускуса наполняет аромат нежностью и сиянием.|Инструкция отсутствует|страна происхождения Италия  изготовитель: «EUROITALIA S.R.L», адрес: Via Galileo Galilei 5, 20873 Cavenago di Brianza (MB), Италия
https://goldapple.ru//32110200005-moschino-toy2|Moschino TOY2|4312|4.7|Культовый аромат от Moschino в виде плюшевого мишки возвращается! Второй эксклюзивный запуск, на этот раз – в стеклянном флаконе. Искрящуюся бодрость мандарина и яблока сорта «Гренни Смит»  сопровождают нежные цветочные ноты магнолии, раскрывая свежий, игривый аромат. Чистая и утонченная нота лепестков жасмина усиливается бархатистым звучанием пиона и хрустящей свежестью белой смородины. Древесные ноты амбры и сандала добавляют невероятную чувственность, в то время как акцент кристаллического мускуса наполняет аромат нежностью и сиянием.|Инструкция отсутствует|страна происхождения Италия  изготовитель: «EUROITALIA S.R.L», адрес: Via Galileo Galilei 5, 20873 Cavenago di Brianza (MB), Италия
https://goldapple.ru//19000220506-sans-voir|Mind Games SANS VOIR|18268|5|Коллекция soulmate воплощает силу и единство пешек, коллективную уверенность и стремление поддерживать друг друга. По характеру пешка — решительная, амбициозная и бесстрашная фигура.  Каждый аромат продуман, чтобы вы могли носить его самостоятельно или наслаивать с другими, создавая неповторимую композицию. Дизайн флаконов изящен, современен и сдержан — тонкие детали намекают на защитный слой брони. Разожгите страсть и откройте в себе лучшее с soulmate.  В симфонии контрастов sans voir ведет вас по прибрежной мечте с нюансами морской соли, грейпфрута и жасмина, окутанных каскадом кипариса и фрезии.  Пока развивается ольфакторное повествование, ваше внутреннее видение пробуждается с мистической розой и пало санто, открывая возможности, которые были скрыты всего несколько мгновений назад.|Распылите на кожу с расстояния 20-30 см.|страна происхождения США  изготовитель: «Park Fragrance LLC», мекенжай: 70 West 36th Street Suite 4B, New York, NY, 10018, АҚШ
https://goldapple.ru//19000278116-caramel-smoke|Noya Caramel Smoke|3852|0|Caramel Smoke это дымно-карамельный аромат, насыщенный и тёплый. Сладкая карамель, ноты кожи, амбры и бобов тонка. Специи и дым костра усиливают этот густой и смелый аромат.  Свеча из натурального соевого воска с хлопковым фитилем и специального аромата. Эта свеча не просто ароматная, но и безопасная для вашего здоровья и окружающей среды. Создана для уюта с заботой о Вас. Комплектация: свеча в подсвечнике из стекла, спички, индивидуальная упаковка.|1. Достаньте свечу из упаковки и расположите её на устойчивой поверхности вне доступа детей и животных. 2. Зажгите фитиль и дайте свече погореть первый раз минимум 2 часа. 3. Оптимальное время горения свечи за один раз 1,5-3 часа. 4. Тушите свечу только после полного расплавления воска на всей поверхности свечи, чтобы в будущем не образовалось углубление вокруг фитиля. 5. При необходимости подрезайте фитиль до 5-6 мм перед каждым зажиганием. Тогда пламя будет гореть ровно и расход воска будет оптимальным. 6. Не оставляйте горящую свечу без присмотра. Храните спички вне доступа детей.|страна происхождения Россия  изготовитель: ИП Язовских Ольга Геннадьевна, г.Москва, Ленинградское шоссе 36/1-68, email: manager@noya.moscow, тел.: +79126530303  Продавец ИП Язовских Ольга Геннадьевна  ОГРН / ОГРНИП 321774600023511  Юридический адрес Москва, 125212, вн.тер.г. муниципальный округ Войковский, ш Ленинградское, Дом 36, Корпус 1, квартира 68
https://goldapple.ru//19000138440-dylan-purple-pour-femme|Versace DYLAN PURPLE pour femme|10687|4.5|Яркий и элегантный аромат Dylan Purple приглашает в увлекательное парфюмерное путешествие.  Дуэт искрящегося бергамота и пробуждающих радость нот свежего апельсина встречается с сочной грушей, которая придает композиции игривое звучание.  В сердце аромата яркой вспышкой раскрывается пленительная фрезия. Нежный аромат её лепестков подчеркивают невесомые молекулы Mahonial и Pomarose.  Цветочное сердце композиции VERSACE олицетворяет гипнотическую ауру морского заката, пурпурное свечение и лёгкий бриз. Молекулы Belambre и Ambrofix, мягкие оттенки Iso E Super и сливочные грани кедра идеально дополняют изысканный и глубокий характер аромата. Silkolide добавляет композиции легкие мускусные и фруктовые акценты.  Классификация аромата – цветочный фруктовый мускусный. Парфюмер – Кристоф Рейно.|Инструкция отсутствует|страна происхождения Италия  изготовитель: «EUROITALIA S.R.L», адрес: Via Galileo Galilei 5, 20873 Cavenago di Brianza (MB), Италия
https://goldapple.ru//19760324221-lost-cherry|Tom Ford Lost Cherry|21675|0|Сладость. Соблазн. Неутолимое желание. Lost Cherry — насыщенный аромат, открывающий двери в некогда запретный мир. Его соблазнительная двойственность основана на контрасте игривой, блестящей и гладкой изнанки с сочной мякотью внутри», — Том Форд. Насыщенный и изысканный амбровый аромат Lost Cherry пронизан контрастами. Он переносит нас в место, где невинность пересекается с наслаждением, а сладость встречается с соблазном. Lost Cherry пробуждает неутолимое желание и будоражит фантазию, завершаясь величественным насыщенным шлейфом из чувственных нот перуанского бальзама, обжаренных бобов тонка, сандалового дерева, ветивера и кедра. Основные ноты: Черешня, масло горького миндаля, сироп из вишни «гриот», турецкая роза, перуанский бальзам и обжаренные бобы тонка.|Инструкция отсутствует|"страна происхождения США  изготовитель: ""Estee Lauder B.V."" / ""Эсте Лаудер Б.В."", БЕЛЬГИЯ, Nijverheidsstraat 15, B-2260 Oevel-Westerlo/ Нижверхестраат 15, B-2260 Увел-Вестерло"
https://goldapple.ru//19000092355-orange-x-santal-by-natalie-gracia-cetto|ESSENTIAL PARFUMS PARIS ORANGE X SANTAL by Natalie Gracia-Cetto|2524|3.9|Парфюмированное жидкое мыло ESSENTIAL PARFUMS PARIS мягко очищает руки и кожу тела, оставляя изысканный аромат. Средство с растительным глицерином питает кожу и не вызывает сухости после очищения. Экологичная и мягкая формула, подходящая даже для чувствительной кожи, на 98% состоит из натуральных ингредиентов. Чувственный и яркий аромат объединяет ноты горького апельсина, сандалового дерева, базилика, дубового мха и кипариса.|нанесите на влажную кожу рук, вспеньте, затем смойте водой. Используйте в качестве геля для душа для очищения кожи тела.|"страна происхождения Франция  изготовитель: ESSENTIAL PARFUMS SAS"", адрес: 176 boulevard Saint-Germain 75006 Paris, Франция."
https://goldapple.ru//19000118637-grecale|Chiara Firenze GRECALE|3160|0|Chiara Firenze посвящает свои ароматы в особый регион: Тоскана. история совершенства, страсти и связи с территорией, а также диалога между знаниями и далекими культурами. парфюмерное искусство и выбор ценных эфирных масел, таким образом, встречает мастеров флорентийских ремесленных мастерских, чтобы возродить магию этой особой земли в ваших комнатах. Аромат получил свое название от ветра Грегаля, дующего с северо-востока и несущего корабли из Греции. Это холодный и сухой ветер, который отличается большей интенсивностью и сильными порывами. Ощущение античности приносят сочетания нот дерева гибискуса и перца, усиленные эссенцией гвоздики, корицы и мускатного ореха.|Инструкция отсутствует|страна происхождения Италия
https://goldapple.ru//19000136058-orange-x-santal-by-natalie-gracia-cetto|ESSENTIAL PARFUMS PARIS ORANGE X SANTAL by Natalie Gracia-Cetto|3625|0|Свеча ESSENTIAL PARFUMS PARIS из минерального воска помогает создать атмосферу уюта и наполняет помещение изысканным ароматом, объединившим ноты свежего, сочного апельсина и теплого, нежного сандала.  Этот дуэт дополняют зеленая нота базилика, шипровый аккорд с дубовым мхом и кипарис.  Свеча с хлопковым фитилем рассчитана на 90 часов горения.|При первом использовании свечи зажгите ее на 1–2 часа, чтобы воск равномерно расплавился до краев стекла.  Держите свечу вдали от сквозняков. Немного обрезайте фитиль перед каждым использованием.  Перед использованием ознакомьтесь с мерами предосторожности.|"страна происхождения Франция  изготовитель: ESSENTIAL PARFUMS SAS"", адрес: 176 boulevard Saint-Germain 75006 Paris, Франция."
https://goldapple.ru//19760343531-toy-2-bubble-gum|Moschino TOY 2 BUBBLE GUM|5250|0|Туалетная вода TOY 2 BUBBLE GUM от MOSCHINO – это жизнерадостный и позитивный аромат для тех, кто хочет видеть жизнь в розовом цвете! Великолепную и многогранную розу окутывают игривые и насыщенные ноты жевательной резинки, одновременно сладкие и пряные. Вдохновляющую и бодрящую композицию, которая заставляет забыть о негативных эмоциях, дополняют засахаренные цитрусы в сочетании с сочным персиком и черной смородиной. Имбирь и корица придают аромату лёгкую остроту, а древесные ноты и нежный мускус делают его элегантным. Культовый флакон в виде плюшевого мишки стал розовым, и теперь TOY 2 раскрывает свои нежные объятия для всех, кто знает: розовый никогда не выйдет из моды!|Инструкция отсутствует|страна происхождения Италия  изготовитель: «EUROITALIA S.R.L», адрес: Via Galileo Galilei 5, 20873 Cavenago di Brianza (MB), Италия
https://goldapple.ru//19000214445-grenade|SOLINOTES Grenade|2152|4|В подарочный набор SOLINOTES входят парфюмерная вода GRENADE (50 мл), парфюмированный мист для волос и тела GRENADE BRUME PARFUMÉE CORPS ET CHEVEUX (250 мл) и стильный мешочек для хранения парфюмерной воды и косметики, подходящий для путешествий и повседневного применения.  Фруктовый и пикантный аромат способен зарядить позитивными эмоциями и подчеркнуть индивидуальность. Ключевая нота парфюмерной композиции – сочный гранат, окруженный восхитительным ягодным звучанием ежевики.  Аромат погружает в яркую фруктовую свежесть, украшенную нежностью мускуса и бодрящей нотой лимона.|Инструкция отсутствует|"страна происхождения Франция  изготовитель: ""PARFUMS CORANIA"", адрес: ZA L'Agavon, 9 Avenue Lamartine 13170 LES PENNES MIRABEAU, Франция"
https://goldapple.ru//19000209278-briquette-loft-stones-beige|"LAB|ontà Dеcor Briquette Loft Stones Beige"|5900|0|"Невероятные украшения для пространства - интерьерные свечи коллекций Briquette Loft Stones  - своеобразный культ красоты, воплощенный в бесконечных экспериментах по сочетанию различных материалов и фактур. Свечи Briquette Loft Stones - днк бренда LAB|ontà Decor. Все свечи сделаны из бетона, стеклянных кристаллов, камней, металла, гвоздей, очищенного парафина, используются деревянные и хлопковые фитили. Все свечи делаются полностью вручную, абсолютно крафтовая работа мастеров и неповторимая вариация структуры свечей. У нас всегда уникальные и невероятные экземпляры для ваших самых важных людей и пространства. Briquette Loft Stones могут немного отличаться друг от друга по размеру, однако, в качестве ориентира мы обозначим размер 18 см - 10 см - 6 см. Мелкие пузырики, неровности, шероховатости, легкая осыпка - норма для используемых материалов и выбранного стиля loft&grunge, и допустимы в создании объектов ручной работы. Приобретая Briquette Loft Stones и присоединяясь к LAB|ontà Family ваш подарок точно не останется незамеченным, а ваше пространство наполнится атмосферой настоящих арт-объектов современного искусства! Характеристика: Бетон, стеклянные кристаллы, очищенный парафин, хлопковый фитиль. Время горения: от 15 часов.  Аромат: no aroma Объем: ~ 1,8 кг Обращаем ваше внимание, что все свечи уникальные и могут незначительно отличаться от фото/видео!"|интерьерный декор, товар для дома|страна происхождения Россия  изготовитель: ИП Волкова Юлия Владимировна. Адрес: 127591, г.Москва, Керамический проезд 69-1-60, labontadecor@gmail.com, +79263873377  Продавец ИП Волкова Юлия Владимировна  ОГРН / ОГРНИП 314774629401755  Юридический адрес Москва, пр-кт Ленинский, Дом 103
https://goldapple.ru//7140600002-nina|NINA RICCI Nina|10610|4.9|Культовый дизайн флакона был разработан специально для этого аромата. Аппетитное алое яблоко с серебряными лепестками таит в себе интереснейшую цветочно-фруктовую сказку. Парфюм интригует начиная с верхних освежающих нот экзотической кислинки лайма и  лимона. Ноты сердца звучат аккордами из окутанного тягучей карамелью зеленого яблока, сладкого пиона, пряного пралине и пьянящего дурмана. Понемногу они затихают, и в силу вступают базовые ноты. Теплый, терпковатый древесный аромат яблони гармонично сплетается в одно полотно с благородной хвоей кедра и мускуса. Туалетная вода Nina поднимает настроение, дарит бодрость и энергию. Этот цветочно-фруктовый эликсир переливается жизнерадостными нежными аккордами. Он универсален для всех сезонов года и особенно удачно раскрывается в качестве дневного парфюма.|Инструкция отсутствует|страна происхождения Франция  изготовитель: «Puig France SAS», адрес: ФРАНЦИЯ, 65/67, Avenue des Champs Elysees, 75008, Paris, France
https://goldapple.ru//7430600005-bright-crystal|Versace Bright Crystal|6880|0|Всепоглощающая страсть, кристальная прозрачность, яркое великолепие.  Манящий и роскошный аромат для женщины Versace, сильной и уверенной, и в то же время очень женственной и чувственной, и всегда эффектной. Для женщины, которой понравится окутывающая дымка аромата с деликатными нотками яркого и сочного граната, ледяной свежести и сверкающего юзу. В сердце аромата непревзойденный по чистоте и роскоши звучания аккорд магнолии, пиона и цветов лотоса, а в шлейфе — утонченная чувственность и притягательная сила амбры, красного дерева и мускуса. Аромат заключён в элегантный флакон и увенчан великолепной крышкой, ограненной как бриллиант|Инструкция отсутствует|страна происхождения Италия  изготовитель: «EUROITALIA S.R.L», адрес: Via Galileo Galilei 5, 20873 Cavenago di Brianza (MB), Италия
https://goldapple.ru//19000178404-sucrilege|Ynepsie SUCRILÈGE|2464|4.5|Восточно-гурманский аромат Ynepsie – это парфюмерное воплощение соблазнов и стремления к удовольствиям. Фруктовые ноты сочного апельсина и экзотической питайи, известной как «драконий фрукт», сочетаются с чарующей сладостью шоколада, бобов тонка и насыщенной ванили. Жажду поддаться искушению усиливают нежная орхидея и мягкая амброво-мускусная база аромата, перед которой невозможно устоять.|Только для наружного применения.|"страна происхождения Франция  изготовитель: ""PARFUMS CORANIA"", адрес: ZA L'Agavon, 9 Avenue Lamartine 13170 LES PENNES MIRABEAU, Франция"
https://goldapple.ru//7430500001-eau-fraiche|Versace Eau Fraiche|10630|4.9|Туалетная вода Versace Eau Fraiche имеет сложную композицию, в которой классические мужские аккорды сочетаются со свежими тонами, придающими запаху необычайную легкость и шарм. Верхние ноты этой туалетной воды включают в себя экзотическую карамболу, белый лимон и розовое дерево. Комбинация из кедровой хвои, душистого шалфея и горьковатого эстрагона составляют сердце Eau Fraiche. Прекрасно дополнит букет шлейф из чувственного мускуса, теплой амбры и легкой древесины платана. Этот тонизирующий аромат от Versace станет отличным подарком для сильного и харизматичного мужчины, умеющего получать удовольствие от жизни.|Инструкция отсутствует|страна происхождения Италия  изготовитель: «EUROITALIA S.R.L», адрес: Via Galileo Galilei 5, 20873 Cavenago di Brianza (MB), Италия
https://goldapple.ru//90150600001-black-pepper-amber-neroli|Zielinski & Rozen Black Pepper, Vetiver, Neroli, Amber|1520|0|Универсальные кремы для рук подходят для использования в любое время года и в любом климате. Благодаря легкой текстуре средство быстро впитывается, а обогащенная натуральными маслами формула надолго оставляет кожу мягкой и нежной.  Тюбик удобного travel-формата поместится даже в очень маленькой сумке или кармане.   Ароматы продукции Zielinski&Rozen изменили свое наименование без изменения состава.|Выдавите небольшое количество крема на руки и равномерно распределите на коже.|страна происхождения Израиль
https://goldapple.ru//19760328382-stardust|MiN NEW YORK STARDUST|18427|5|Каждый атом наших тел возник из взорвавшейся звезды. Произошедшие из космической звёздной пыли, мы создаем свое пространство в безграничной Вселенной. В каждом из нас заложены прекрасные сила и страсть, отражением которых стал аромат MiN NEW YORK Stardust. В композиции сочетаются ноты, способные очаровывать и притягивать, как и таинственный космос, который всегда интригует и манит людей. Необычная гармония жасмина, розы, флердоранжа и фиалки с альдегидами и базовыми нотами мускуса, мха и бобов тонка напоминает об удивительной силе внутри нас. Фиалка делает аромат более мягким и пудровым, флёрдоранж придаёт свежесть и легкую сладость, а тонкий мускус обеспечивает стойкость аромата.|Инструкция отсутствует|"страна происхождения Франция  изготовитель: ""Grey Matter Holdings Inc."", адрес: 3411 Silverside Road, Tatnall Building# 104, Wilmington, DE 19810, Соединенные Штаты Америки."
https://goldapple.ru//19000011148-joyeux-osmanthe|MAISON REBATCHI Joyeux Osmanthe|14850|5|Чтобы модернизировать уже успевшую устареть ноту туберозы, я смешал ее вместе с другими цветами, имеющими молочные ноты, и создал букет из османтуса, источающий восхитительные абрикосовые ноты. Вместе эти ингредиенты дают роскошный цветочный оттенок, после чего натуральный аромат жимолости раскрывается на мускусной, древесно-амбровой основе, придавая гармонию базовым нотам.|Инструкция отсутствует|страна происхождения Франция
https://goldapple.ru//7201000012-3-l-imperatrice|Dolce & Gabbana L’Imperatrice Eau de Toilette|5694|4.7|Туалетная вода L'Imperatrice от известного итальянского бренда DOLCE & GABBANA - воплощение женской чувственности, нежности и тайны, которую стремится узнать каждый мужчина. Эксклюзивная туалетная вода для роскошных дам Образ, вдохновивший парфюмеров DOLCE & GABBANA на создание композиции L'Imperatrice  - это молодая, независимая и эффектная женщина, обладающая магнетическим шармом, прирожденным обаянием и очаровательной харизмой, перед которой невозможно устоять. Аромат создает мягкую, но в то же время динамичную и интригующую атмосферу страсти и соблазна, завораживая и увлекая окружающих в мир сладких грез и фантазий. Туалетная вода L'Imperatrice от DOLCE&GABBAN универсальна. Она одинаково хорошо сочетается как с дневным, так и с вечерним нарядом, подчеркивая яркую индивидуальность, неотразимость и безупречное чувство стиля своей обладательницы. Верхние ноты аромата раскрываются в роскошном сочетании аккордов экзотических фруктов и розовых цветов. Затем в ансамбль плавно вступают гармоничные ноты сердца, которые проявляются в легком и свежем звучании спелого арбуза и ягод киви. Нежный и чарующий базовый шлейф, сотканный из цветочно-пряных розовых цикламенов и мускуса, наполнит утонченный аромат бодрым, весенним настроением. Идеальная гармония содержания и формы Для флакона аромата L'Imperatrice DOLCE & GABBANA парфюмеры избрали элегантную классическую форму. Флакон выполнен из прозрачного органического стекла, декорированного стильной надписью с названием композиции и бренда. Черный колпачок символизирует интригу и загадочность, которые сокрыты в бездонных глубинах женской души.|Инструкция отсутствует|"страна происхождения Франция  изготовитель: ""BEAUTE PRESTIGE INTERNATIONAL S.A."", адрес: 56/A, rue du Faubourg Saint-Honoré, 75008 Paris, Франция"
